"site","Mean beta"
"cg01917657",0.720664398821527
"cg01918706",0.0294153862741427
"cg01919885",0.446467811262901
"cg01929744",0.791851400253591
"cg01930621",0.0385579707203289
"cg01935221",0.605500391041983
"cg01935722",0.291805888065566
"cg01937803",0.353285684331761
"cg01937809",0.49994887847618
"cg01940273",0.576600192339038
"cg01940943",0.0715780003647509
"cg01942646",0.843369764784273
"cg01942790",0.910689337214913
"cg01943221",0.714504255931273
"cg01944226",0.778304542076556
"cg01945641",0.180068576429712
"cg01945913",0.831765295264347
"cg01946401",0.462289146467973
"cg01948202",0.193421986981957
"cg01950129",0.635138302371976
"cg01952185",0.673200029755349
"cg01955153",0.157531076320212
"cg01955533",0.215717568809997
"cg01960979",0.856949282157552
"cg01963224",0.148387618742147
"cg01966117",0.664829994323637
"cg01968178",0.107148456634637
"cg01968525",0.189588612590953
"cg01970904",0.524378821666074
"cg01971407",0.448958369084362
"cg01973483",0.635832433343107
"cg01974660",0.821557944445696
"cg01975495",0.398506636738163
"cg01978236",0.708617702029823
"cg01978937",0.215459460830563
"cg01987516",0.798573717424183
"cg01991625",0.813661623031981
"cg01993818",0.701363569193693
"cg01994205",0.0689572901663617
"cg01995099",0.646932156118745
"cg01999566",0.279692041195124
"cg01999701",0.45525011670747
"cg02001279",0.179903985886046
"cg02003117",0.678209878756371
"cg02003183",0.213619016167875
"cg02004370",0.723051179502488
"cg02005758",0.701505037245197
"cg02008402",0.754838631781483
"cg02010738",0.374985889884976
"cg02010963",0.297974053561274
"cg02012974",0.352466626980973
"cg02016130",0.131181862195642
"cg02016419",0.387821786556121
"cg02018902",0.113765138407306
"cg02026637",0.713576367851563
"cg02029665",0.782619696833886
"cg02031326",0.776793405453106
"cg02031638",0.338034321965304
"cg02032488",0.899188356686969
"cg02033213",0.11208840967562
"cg02037794",0.818895507415997
"cg02041944",0.0818182546609413
"cg02046143",0.310947742630624
"cg02046668",0.386219039924627
"cg02047051",0.27775733395135
"cg02047547",0.893953136974798
"cg02047577",0.011213619796979
"cg02047661",0.645204232195133
"cg02049180",0.844105726177895
"cg02050426",0.70852101618851
"cg02050917",0.695068119888834
"cg02051239",0.165365854351472
"cg02052762",0.430603044277074
"cg02054108",0.564337076312655
"cg02056062",0.355129437289569
"cg02057782",0.341852245205443
"cg02058108",0.362403567144719
"cg02060682",0.544856343184876
"cg02063488",0.454217936188334
"cg02064275",0.736212143103956
"cg02067022",0.778628500570503
"cg02067405",0.098135650744878
"cg02067712",0.156858395619304
"cg02071305",0.274414345473287
"cg02071600",0.301944363305367
"cg02071825",0.047340764636113
"cg02079413",0.82928892521675
"cg02083676",0.577381609960461
"cg02084118",0.593912220051667
"cg02085507",0.565395846047418
"cg02085953",0.354384097884805
"cg02086839",0.557368593838379
"cg02088673",0.611332197507584
"cg02089348",0.409602697668469
"cg02091100",0.664029232757336
"cg02091109",0.131554614702985
"cg02097429",0.427713113419386
"cg02097532",0.764200671722577
"cg02097604",0.880990499755231
"cg02098029",0.169200679602316
"cg02098565",0.827909538599727
"cg02098619",0.183539971697278
"cg02099194",0.264600494928073
"cg02099877",0.696730860374191
"cg02105326",0.163991693430488
"cg02107842",0.62190774777878
"cg02112168",0.417104280907068
"cg02112183",0.860743599403858
"cg02113429",0.133307815590861
"cg02114954",0.510348066497257
"cg02117271",0.578702463058905
"cg02118562",0.555480549288053
"cg02123767",0.775615664743893
"cg02124724",0.791212563267453
"cg02124887",0.182587847836905
"cg02128308",0.793663557860029
"cg02132714",0.279146548438273
"cg02135682",0.76555166533096
"cg02138331",0.6000144898739
"cg02141084",0.624360650766482
"cg02142896",0.61404613618698
"cg02147126",0.385745273558584
"cg02148324",0.473101173904556
"cg02148612",0.307628611849094
"cg02150077",0.560577938869604
"cg02150910",0.790002653547181
"cg02151301",0.307367802145649
"cg02152233",0.865652839147763
"cg02154074",0.12918433584576
"cg02154252",0.284314155899154
"cg02159381",0.107695465631369
"cg02159913",0.138990936871953
"cg02162605",0.717545012693273
"cg02165330",0.401790966085478
"cg02170478",0.515503292749275
"cg02178957",0.473587314226045
"cg02179982",0.616406980247939
"cg02182308",0.098055757374695
"cg02184226",0.72737071266326
"cg02185182",0.433979544179338
"cg02187259",0.497528814159235
"cg02193283",0.419625020915099
"cg02197293",0.228266170927847
"cg02203067",0.519318938034484
"cg02205391",0.206705129953241
"cg02210498",0.683840918030977
"cg02211741",0.253844380570122
"cg02212836",0.548786116238164
"cg02213678",0.946220659788961
"cg02215171",0.370691451075174
"cg02216780",0.511167203834422
"cg02217159",0.114756377267673
"cg02217815",0.267668703204236
"cg02218496",0.283391900403171
"cg02218765",0.842550062331705
"cg02219601",0.252814399699074
"cg02220284",0.788037998238169
"cg02222844",0.644767092921724
"cg02228185",0.748315178956473
"cg02229946",0.793717049344796
"cg02231404",0.584775877959428
"cg02231590",0.618599076491281
"cg02237342",0.030331654678182
"cg02238461",0.261074026661555
"cg02241160",0.748285313796835
"cg02242681",0.15885817229069
"cg02248729",0.753931722543589
"cg02250764",0.499609765381993
"cg02254885",0.686839521932695
"cg02255098",0.575929645581708
"cg02258201",0.687931959717029
"cg02259914",0.229567259008009
"cg02263932",0.315549897970177
"cg02265742",0.5805773301366
"cg02268013",0.326286052210133
"cg02269978",0.498866409243848
"cg02275294",0.104695842633239
"cg02275530",0.403018569428189
"cg02282640",0.900207135746869
"cg02286081",0.149096135167131
"cg02286155",0.667058918246064
"cg02288859",0.258853813035781
"cg02294302",0.350043140062345
"cg02297967",0.338089831967916
"cg02301079",0.251942682085786
"cg02302089",0.382263028888989
"cg02302670",0.73950877045977
"cg02303801",0.331039020791865
"cg02304156",0.764927045711544
"cg02304353",0.732433398191114
"cg02307597",0.699096424409337
"cg02308232",0.385585800591544
"cg02309431",0.8666863199235
"cg02310296",0.134955145433124
"cg02311193",0.392889969038117
"cg02318784",0.292565887948633
"cg02318971",0.238527073963006
"cg02324920",0.713176803066064
"cg02325250",0.531933394137878
"cg02328221",0.758616213307502
"cg02328239",0.206765742405868
"cg02331561",0.0210497324611778
"cg02332492",0.816114539526636
"cg02333758",0.83177365524955
"cg02335441",0.0492679087505207
"cg02338840",0.664675314695582
"cg02340018",0.134603510082292
"cg02341571",0.436531728226297
"cg02343604",0.580869159129068
"cg02345399",0.546961645512801
"cg02347002",0.350216354003374
"cg02348437",0.424473741090755
"cg02351804",0.849602976754271
"cg02353048",0.739645761458704
"cg02354563",0.537354330228445
"cg02355885",0.085892819465115
"cg02356435",0.687072584686744
"cg02357714",0.269801117391488
"cg02359712",0.499642080858678
"cg02364642",0.2699012492126
"cg02367696",0.174317178613183
"cg02368812",0.542183154674292
"cg02371935",0.439700543484335
"cg02374745",0.139837160508909
"cg02375320",0.202898154648402
"cg02375503",0.18085943423878
"cg02376827",0.451495353159117
"cg02380135",0.380436662669745
"cg02383785",0.133249826527657
"cg02384859",0.812034832161897
"cg02388150",0.227397094648253
"cg02388882",0.165755075440884
"cg02391713",0.162601335656992
"cg02392553",0.0390511722846194
"cg02395812",0.292069123138088
"cg02397514",0.0222760432180354
"cg02399464",0.312456791867059
"cg02408850",0.687751086689758
"cg02411995",0.476129328883768
"cg02412810",0.811505151996944
"cg02415029",0.166941353265966
"cg02416781",0.532452294205852
"cg02417473",0.555570527883252
"cg02426324",0.716685775326432
"cg02431562",0.640040454951909
"cg02436272",0.81725042215862
"cg02441467",0.0592821723368527
"cg02441474",0.507448432157443
"cg02442436",0.147425606084165
"cg02447229",0.121053116226401
"cg02447879",0.791268315457843
"cg02448796",0.664997033447156
"cg02449166",0.166900327676709
"cg02451670",0.676992789843545
"cg02451831",0.75083930149925
"cg02452500",0.247142255978892
"cg02456087",0.0909288674035198
"cg02457328",0.130396660510303
"cg02462353",0.565116673599157
"cg02462818",0.211878358401121
"cg02470697",0.882660057112936
"cg02475695",0.814832173264676
"cg02478731",0.466641498289388
"cg02479575",0.0429049453732676
"cg02480835",0.0236772721300991
"cg02481950",0.716264681626271
"cg02482730",0.876842744719097
"cg02484476",0.679837759291387
"cg02488942",0.183762952492004
"cg02489552",0.601669749138764
"cg02490920",0.628316676100283
"cg02491878",0.39148973137901
"cg02495310",0.0964005479778402
"cg02495395",0.1614154795505
"cg02499139",0.263970584267158
"cg02503970",0.0410358502554463
"cg02504211",0.718039073868208
"cg02506324",0.466269783558852
"cg02506767",0.888941443989779
"cg02507296",0.32640502121972
"cg02508743",0.387787077634094
"cg02512920",0.185181915861606
"cg02513379",0.270518587202761
"cg02516957",0.506965966600499
"cg02519751",0.213182224277427
"cg02519879",0.79300283897105
"cg02524863",0.167956523668649
"cg02527527",0.320883697497865
"cg02529547",0.591669975228119
"cg02530350",0.148106857678975
"cg02532928",0.341444610046564
"cg02533423",0.138416630406884
"cg02535219",0.196857692083345
"cg02538248",0.5203929190208
"cg02538891",0.500178978976049
"cg02543159",0.643750397033498
"cg02543850",0.454051089423548
"cg02543993",0.786234011702748
"cg02544002",0.809405055733242
"cg02548777",0.586947617654528
"cg02549595",0.501904865903679
"cg02552255",0.565020538700456
"cg02555807",0.740653349138718
"cg02571816",0.111966864648201
"cg02571874",0.260890483936849
"cg02576395",0.548532978441626
"cg02577387",0.486234431762321
"cg02580606",0.870740863134183
"cg02581716",0.874816609830412
"cg02583484",0.290419955600457
"cg02596779",0.173620534166095
"cg02596819",0.415383991207141
"cg02600394",0.579160439061774
"cg02602010",0.432964530856168
"cg02604522",0.707430749312434
"cg02606403",0.128274017782803
"cg02607237",0.568898773684739
"cg02609551",0.797613670195339
"cg02610360",0.478594880027792
"cg02617388",0.499534152080072
"cg02621988",0.282944236024095
"cg02624332",0.79270532582715
"cg02628680",0.466181277315774
"cg02629070",0.208228979120663
"cg02629761",0.110387167240101
"cg02631838",0.114133602042267
"cg02631957",0.0523684133543668
"cg02633767",0.733234057888355
"cg02634816",0.236767177380354
"cg02635407",0.281625888963543
"cg02639095",0.225084266562426
"cg02639366",0.691152671835149
"cg02642565",0.621640053495319
"cg02642949",0.862423313519405
"cg02650266",0.112393478484034
"cg02654291",0.464367777069339
"cg02657160",0.837171978450491
"cg02659030",0.854615571196674
"cg02659854",0.364766557798943
"cg02666020",0.334467808223772
"cg02670343",0.622166838074318
"cg02670686",0.226947627186161
"cg02675173",0.667656016669703
"cg02675859",0.162282987235402
"cg02679745",0.274077423126834
"cg02680050",0.539213055982704
"cg02681733",0.0235193990802539
"cg02683759",0.107065775884672
"cg02685286",0.793742747275602
"cg02688118",0.511657354510309
"cg02692893",0.572216045885848
"cg02693688",0.146183024293671
"cg02699218",0.341351382890902
"cg02705835",0.226850265415578
"cg02711397",0.164628229671658
"cg02715602",0.83157787751147
"cg02716826",0.342745834992131
"cg02720566",0.0772485619953796
"cg02722637",0.571930684594871
"cg02722672",0.597849632195675
"cg02723533",0.988663330479
"cg02724461",0.910394980770691
"cg02727079",0.671899141144453
"cg02728483",0.168338379501344
"cg02732202",0.0834950504553512
"cg02734505",0.324905839036061
"cg02735486",0.643512779965904
"cg02736204",0.801749461271124
"cg02737621",0.224500579779856
"cg02739280",0.863572155371959
"cg02741882",0.151030727378696
"cg02743070",0.771753210318697
"cg02743674",0.562170062113328
"cg02743713",0.155009096336447
"cg02744945",0.600071513265243
"cg02749804",0.766814982838487
"cg02750743",0.488167226637978
"cg02751731",0.660473593009025
"cg02754470",0.771037330577756
"cg02755525",0.0247184878288438
"cg02757488",0.615195608928939
"cg02758247",0.657230878847258
"cg02759846",0.0723353405245713
"cg02762546",0.851562095061886
"cg02767093",0.260526386048708
"cg02767470",0.807206729452428
"cg02770724",0.278597969214977
"cg02771142",0.193691141133449
"cg02773945",0.0689890881586519
"cg02774439",0.0744359764719309
"cg02792538",0.126632982121701
"cg02793162",0.383830597069638
"cg02795076",0.0952602756966681
"cg02795629",0.815877443393435
"cg02796545",0.12845906876602
"cg02797271",0.107385281287754
"cg02798899",0.692412099029398
"cg02802055",0.0296095963337752
"cg02802072",0.300956456224703
"cg02802514",0.249249315809381
"cg02807849",0.705945810757095
"cg02810967",0.464048087896428
"cg02812207",0.146724496115209
"cg02814054",0.624208284347271
"cg02824029",0.455915221360553
"cg02827112",0.0706331604244926
"cg02829688",0.152963012217344
"cg02832224",0.633441117311392
"cg02839875",0.662306219689654
"cg02841844",0.12666735521499
"cg02845988",0.222647460449701
"cg02850815",0.525081120141463
"cg02858402",0.185969723417502
"cg02860599",0.530764264376632
"cg02860797",0.330281750136627
"cg02861071",0.0772065742980333
"cg02863489",0.0362756527707287
"cg02867102",0.130227567109688
"cg02867242",0.905083903528321
"cg02868468",0.723495339461878
"cg02869559",0.455470953695239
"cg02871659",0.246491659364273
"cg02871985",0.189247429062424
"cg02872426",0.479804630598173
"cg02873098",0.41075797739974
"cg02891728",0.834477634678767
"cg02893604",0.746567845789064
"cg02898293",0.21604806590772
"cg02900757",0.768475803002746
"cg02900766",0.23386077112782
"cg02901139",0.146604386288764
"cg02902617",0.648458217386396
"cg02903680",0.665300452192664
"cg02905900",0.286835860123306
"cg02909097",0.627719163732578
"cg02910913",0.113966071373388
"cg02911387",0.820912308712716
"cg02913553",0.522786573840309
"cg02914397",0.663836739193127
"cg02914652",0.462626278958085
"cg02915920",0.616272802852331
"cg02923856",0.803170435871913
"cg02927202",0.634050284784045
"cg02927448",0.300018605052812
"cg02928699",0.158090472025233
"cg02929780",0.663372391216704
"cg02930518",0.642065165233635
"cg02931464",0.166953012847511
"cg02932314",0.213223576153702
"cg02932780",0.557220024569882
"cg02933139",0.107804638830946
"cg02935097",0.834553667879824
"cg02935272",0.854124162921085
"cg02938045",0.636524832468487
"cg02943456",0.594803581218491
"cg02950701",0.786406015591635
"cg02954987",0.528675981781186
"cg02956248",0.885155953528652
"cg02956806",0.723413584011677
"cg02964724",0.116279108569686
"cg02968508",0.760345311327553
"cg02969426",0.594946562403194
"cg02970679",0.852367430149283
"cg02972551",0.0559157497303082
"cg02973171",0.137476391679931
"cg02976574",0.88092424052608
"cg02976843",0.500321016341462
"cg02977443",0.778468250195189
"cg02977575",0.378577937845809
"cg02978139",0.716231369688305
"cg02979120",0.742853623792606
"cg02980235",0.560729197267295
"cg02981703",0.704185647865123
"cg02983424",0.188851720425658
"cg02985445",0.740971478062414
"cg02990289",0.131419832727012
"cg02990598",0.627891967860619
"cg02991558",0.752447747557072
"cg02993991",0.455972638414888
"cg02997982",0.10935461855176
"cg02998240",0.705565596810559
