"site","Coefficient","order","Model"
"cg00866476",-2.45716497966245,1,"Age-Young"
"cg01827633",0.115808652101698,1,"Age-Young"
"cg12217291",0.55221846290122,1,"Age-Young"
"cg24222546",-0.0939451908291655,1,"Age-Young"
"cg15209169",0.245110090648807,1,"Age-Young"
"cg19353578",0.340215436460549,1,"Age-Young"
"cg07747616",-1.29761510533224,1,"Age-Young"
"cg15994182",-0.0072436964060447,1,"Age-Young"
"cg17417600",0.220737838709621,1,"Age-Young"
"cg09866569",-0.338980596497408,1,"Age-Young"
"cg04384914",0.615774654646979,1,"Age-Young"
"cg10499974",-0.287066726017214,1,"Age-Young"
"cg02399464",0.200932039968249,1,"Age-Young"
"cg15384400",-0.405149404554029,1,"Age-Young"
"cg09303642",0.0013718505783768,1,"Age-Young"
"cg23567690",-0.247714191118758,1,"Age-Young"
"cg04304338",-0.721943146661151,1,"Age-Young"
"cg09978353",-0.28239965518042,1,"Age-Young"
"cg17102112",0.0053004315264752,1,"Age-Young"
"cg09697696",-0.0857030936688579,1,"Age-Young"
"cg26004810",-0.159175088363156,1,"Age-Young"
"cg04702527",0.882965172901517,1,"Age-Young"
"cg20429833",0.641995016491234,1,"Age-Young"
"cg12288076",-0.0715517519066379,1,"Age-Young"
"cg15089077",0.709218440116549,1,"Age-Young"
"cg25073093",-0.658205111808128,1,"Age-Young"
"cg02793162",0.662471846383516,1,"Age-Young"
"cg26764846",0.286953462121673,1,"Age-Young"
"cg02905900",0.1030040047147,1,"Age-Young"
"cg13632058",-0.0775105114273791,1,"Age-Young"
"cg01491071",-0.068222481733351,1,"Age-Young"
"cg14237025",-0.0269444684674951,1,"Age-Young"
"cg04794690",0.253317623337483,1,"Age-Young"
"cg17633431",-0.105107974868199,1,"Age-Young"
"cg10857341",-0.475571329625771,1,"Age-Young"
"cg10626556",0.0236671405835027,1,"Age-Young"
"cg07408456",-0.263934264287665,1,"Age-Young"
"cg12178465",-0.0714085669860764,1,"Age-Young"
"cg14124261",-0.0619641091650296,1,"Age-Young"
"cg24427724",0.624835399669186,1,"Age-Young"
"cg16731240",-2.32882912502587,1,"Age-Young"
"cg00816515",-0.317422481918046,1,"Age-Young"
"cg01017257",-0.707253875179249,1,"Age-Young"
"cg12814335",0.214568470807406,1,"Age-Young"
"cg24156261",0.463619142331975,1,"Age-Young"
"cg27262412",-0.0963532336895052,1,"Age-Young"
"cg09396865",0.0742993934066857,1,"Age-Young"
"cg26918305",0.115395126354812,1,"Age-Young"
"cg23201812",0.766946231848338,1,"Age-Young"
"cg10068491",-0.449735887967967,1,"Age-Young"
"cg17376921",0.358110112339224,1,"Age-Young"
"cg16809457",0.539137200850971,1,"Age-Young"
"cg00713247",-0.150183497177589,1,"Age-Young"
"cg03447083",0.095513896332573,1,"Age-Young"
"cg13485366",0.135330418950597,1,"Age-Young"
"cg06137123",0.494081497217833,1,"Age-Young"
"cg16206504",-0.250854954487756,1,"Age-Young"
"cg12164922",-0.309540300619556,1,"Age-Young"
"cg18083248",-0.994151178570725,1,"Age-Young"
"cg12394289",-0.666792172349521,1,"Age-Young"
"cg17661220",-0.626647939088574,1,"Age-Young"
"cg00853733",-0.247412073836036,1,"Age-Young"
"cg20889395",-0.571280010406916,1,"Age-Young"
"cg14251267",-0.705514958680618,1,"Age-Young"
"cg15724534",1.05293873022101,1,"Age-Young"
"cg26780125",-0.410528013686604,1,"Age-Young"
"cg00990385",-0.286654573178947,1,"Age-Young"
"cg23948204",0.313280065419373,1,"Age-Young"
"cg09520857",0.159071222597265,1,"Age-Young"
"cg00054774",0.131455427385032,1,"Age-Young"
"cg25458175",-0.060984622872813,1,"Age-Young"
"cg26247646",-0.0129443177306475,1,"Age-Young"
"cg16798537",-0.593261868687435,1,"Age-Young"
"cg10267724",-0.0612723457150652,1,"Age-Young"
"cg12604858",0.312631373102524,1,"Age-Young"
"cg09088496",-0.243124590468019,1,"Age-Young"
"cg07971007",-0.194701465792819,1,"Age-Young"
"cg24803346",-0.0144350852342066,1,"Age-Young"
"cg03114584",0.860125339701098,1,"Age-Young"
"cg14029489",0.154038458770875,1,"Age-Young"
"cg02297967",1.81140659476165,1,"Age-Young"
"cg05209493",-0.050052606922217,1,"Age-Young"
"cg03303585",0.136145389696842,1,"Age-Young"
"cg23100720",-0.902219922668324,1,"Age-Young"
"cg24683414",0.569184209429983,1,"Age-Young"
"cg12978040",-0.236572469395792,1,"Age-Young"
"cg01641371",-0.268866004423537,1,"Age-Young"
"cg06405563",-0.679159947717503,1,"Age-Young"
"cg06588605",0.24963367210982,1,"Age-Young"
"cg26130053",-0.338568563706968,1,"Age-Young"
"cg05344066",-0.42313715687117,1,"Age-Young"
"cg04519775",-0.2455585769527,1,"Age-Young"
"cg07779313",-0.0472575016156535,1,"Age-Young"
"cg24038255",0.855310977029225,1,"Age-Young"
"cg18146737",-0.0948213787324123,1,"Age-Young"
"cg14985741",0.834072192036599,1,"Age-Young"
"cg02179982",-0.787751383080288,1,"Age-Young"
"cg00455402",0.123354778547859,1,"Age-Young"
"cg07896667",0.252946171534183,1,"Age-Young"
"cg24405567",-0.381107727816629,1,"Age-Young"
"cg19226100",-0.0956462432475684,1,"Age-Young"
"cg13491731",-0.518797222823441,1,"Age-Young"
"cg07748253",-0.542886033078389,1,"Age-Young"
"cg07076850",0.197289306907483,1,"Age-Young"
"cg02255098",-0.186702052572605,1,"Age-Young"
"cg02112183",-0.0277861580001121,1,"Age-Young"
"cg25323057",-0.953586080561643,1,"Age-Young"
"cg24246360",-0.915152098365642,1,"Age-Young"
"cg16536918",0.526223447642106,1,"Age-Young"
"cg22065526",-0.125487527905881,1,"Age-Young"
"cg24495528",1.01843320732337,1,"Age-Young"
"cg12254614",0.412928163651698,1,"Age-Young"
"cg25424279",-0.941074654960856,1,"Age-Young"
"cg09571369",0.201746669914787,1,"Age-Young"
"cg23403750",0.465350208728308,1,"Age-Young"
"cg23049226",-0.834086840015084,1,"Age-Young"
"cg11902004",-0.10162956730513,1,"Age-Young"
"cg18477949",-0.124235037967807,1,"Age-Young"
"cg00662956",-0.567728960783948,1,"Age-Young"
"cg04223553",1.11737847787477,1,"Age-Young"
"cg23484392",0.173190773364514,1,"Age-Young"
"cg15121304",0.13220012480329,1,"Age-Young"
"cg16052901",0.239456909789577,1,"Age-Young"
"cg26535992",-0.244879095246355,1,"Age-Young"
"cg27314422",0.141243338406361,1,"Age-Young"
"cg27304729",0.0677295276901957,1,"Age-Young"
"cg12432236",-2.27239761787113,1,"Age-Young"
"cg09305680",0.195494124814297,1,"Age-Young"
"cg19980260",-0.877313894646029,1,"Age-Young"
"cg22083199",0.0966313439595517,1,"Age-Young"
"cg01635555",-1.08209164826861,1,"Age-Young"
"cg14453935",-0.764234625527797,1,"Age-Young"
"cg10743390",0.0707259582574192,1,"Age-Young"
"cg03458096",0.365800465572108,1,"Age-Young"
"cg24736734",-0.214845231915247,1,"Age-Young"
"cg24439713",-0.301610469709682,1,"Age-Young"
"cg22697108",0.480474355238077,1,"Age-Young"
"cg08088161",0.247876183900494,1,"Age-Young"
"cg13693582",0.117031848786676,1,"Age-Young"
"cg26902279",-0.539492138331311,1,"Age-Young"
"cg22950598",-0.217584775562623,1,"Age-Young"
"cg20208009",-0.0467592732116316,1,"Age-Young"
"cg02412810",0.822212218616948,1,"Age-Young"
"cg25771615",0.594058663916817,1,"Age-Young"
"cg05296818",0.890604776408034,1,"Age-Young"
"cg23632752",0.0550042702185153,1,"Age-Young"
"cg02376827",-0.156071459155282,1,"Age-Young"
"cg12401202",0.277946232578074,1,"Age-Young"
"cg17063929",-0.0057823659888998,1,"Age-Young"
"cg02841844",-0.375656459058936,1,"Age-Young"
"cg19261810",1.21188072200151,1,"Age-Young"
"cg27583010",0.274271749211139,1,"Age-Young"
"cg26241460",-0.181157131448167,1,"Age-Young"
"cg11093760",-0.302540650158752,1,"Age-Young"
"cg13572911",-0.069457494238578,1,"Age-Young"
"cg23647410",-0.45235664763749,1,"Age-Young"
"cg12183861",-0.0948811881150935,1,"Age-Young"
"cg12267021",-0.625458180963575,1,"Age-Young"
"cg05552874",0.102211358031715,1,"Age-Young"
"cg27167601",-0.0978317419358859,1,"Age-Young"
"cg02282640",0.0477639427275871,1,"Age-Young"
"cg21749312",1.15019331812488,1,"Age-Young"
"cg22747507",-0.520453281634561,1,"Age-Young"
"cg14414124",1.1720208715544,1,"Age-Young"
"cg04187185",-1.17054310111739,1,"Age-Young"
"cg01757168",1.26205408776492,1,"Age-Young"
"cg01163369",0.0900594556352752,1,"Age-Young"
"cg10768316",-1.66276676979235,1,"Age-Young"
"cg14157435",-0.201610564935073,1,"Age-Young"
"cg16454316",0.0032214307280407,1,"Age-Young"
"cg07240689",0.478833419259797,1,"Age-Young"
"cg10237088",-0.005535490816028,1,"Age-Young"
"cg26586843",0.0455366996259339,1,"Age-Young"
"cg17695841",0.398240715108607,1,"Age-Young"
"cg25260426",-0.68666243376164,1,"Age-Young"
"cg04652282",-0.072257007111759,1,"Age-Young"
"cg10531637",-0.153554892880216,1,"Age-Young"
"cg05800339",0.101396136482999,1,"Age-Young"
"cg21063716",0.899100921496015,1,"Age-Young"
"cg20702390",0.294465983931687,1,"Age-Young"
"cg07065217",0.170989433700534,1,"Age-Young"
"cg23445341",0.0027272406810426,1,"Age-Young"
"cg08180596",1.08082080269183,1,"Age-Young"
"cg26972389",1.08424311691166,1,"Age-Young"
"cg08051604",0.948269792676031,1,"Age-Young"
"cg01945641",0.930716740411071,1,"Age-Young"
"cg16425038",0.630313656976764,1,"Age-Young"
"cg04462774",0.256148207469722,1,"Age-Young"
"cg23836737",-1.10662674410285,1,"Age-Young"
"cg22382836",1.87017188148509,1,"Age-Young"
"cg16750801",-1.61644586100757,1,"Age-Young"
"cg05522498",-0.0068099985841071,1,"Age-Young"
"cg00010654",0.474069171821445,1,"Age-Young"
"cg24298421",0.31765395275019,1,"Age-Young"
"cg02150910",-0.166102747498417,1,"Age-Young"
"cg08078028",0.589380302974814,1,"Age-Young"
"cg19572487",-0.383995890920952,1,"Age-Young"
"cg05229454",0.850431483090853,1,"Age-Young"
"cg14601038",-0.43529670038851,1,"Age-Young"
"cg00168942",-0.624715971261791,1,"Age-Young"
"cg17868694",0.420997653043747,1,"Age-Young"
"cg19566648",0.0966351281765025,1,"Age-Young"
"cg19402991",0.40490204140105,1,"Age-Young"
"cg15742737",-0.897872969736602,1,"Age-Young"
"cg08527324",-0.419352770447955,1,"Age-Young"
"cg23166988",0.284484008389894,1,"Age-Young"
"cg00079056",-0.611330507497985,1,"Age-Young"
"cg04287259",0.583133469006104,1,"Age-Young"
"cg19347790",0.317943465967069,1,"Age-Young"
"cg04928670",-0.270808507055079,1,"Age-Young"
"cg18972998",0.700420878823928,1,"Age-Young"
"cg18050634",-0.855669769824295,1,"Age-Young"
"cg02259914",0.210798726520172,1,"Age-Young"
"cg27611263",-0.114563765663631,1,"Age-Young"
"cg10510742",-0.216977014591219,1,"Age-Young"
"cg02216780",-0.151886185010474,1,"Age-Young"
"cg01294327",-0.0267083889170375,1,"Age-Young"
"cg23017002",1.78092706879705,1,"Age-Young"
"cg00370293",-1.41971319028902,1,"Age-Young"
"cg03133198",0.813047959323258,1,"Age-Young"
"cg19881557",-0.0005298656383963,1,"Age-Young"
"cg25596754",-0.17116411240863,1,"Age-Young"
"cg20356147",-0.755433415498356,1,"Age-Young"
"cg27574223",-1.03958153736186,1,"Age-Young"
"cg20556803",-0.125624924448893,1,"Age-Young"
"cg06112654",0.307853345017529,1,"Age-Young"
"cg25047618",0.291237680653416,1,"Age-Young"
"cg15360181",-0.17684527890468,1,"Age-Young"
"cg05599106",0.262263814701196,1,"Age-Young"
"cg04892766",-0.0894915830189625,1,"Age-Young"
"cg06901890",-0.248095831595354,1,"Age-Young"
"cg00698575",-0.538880640340704,1,"Age-Young"
"cg10768932",-0.140011375768252,1,"Age-Young"
"cg08422803",0.771133915863843,1,"Age-Young"
"cg08123045",0.75955677167435,1,"Age-Young"
"cg13302154",0.59065449636005,1,"Age-Young"
"cg04833853",0.176798368097494,1,"Age-Young"
"cg20751926",0.668012754262469,1,"Age-Young"
"cg23901918",-0.122266477106699,1,"Age-Young"
"cg08386692",-0.504796588188017,1,"Age-Young"
"cg23290159",0.327436567099001,1,"Age-Young"
"cg12970171",-0.0261507858168264,1,"Age-Young"
"cg13474124",0.0111419066865304,1,"Age-Young"
"cg11468085",-0.0564245797446028,1,"Age-Young"
"cg25838150",-0.0989517719948161,1,"Age-Young"
"cg01790771",-0.263976168592884,1,"Age-Young"
"cg20733077",-0.255794485610433,1,"Age-Young"
"cg13589463",-0.771758426889325,1,"Age-Young"
"cg11945474",0.264776775859674,1,"Age-Young"
"cg11336887",0.103278191357955,1,"Age-Young"
"cg07116631",-0.231508304611431,1,"Age-Young"
"cg13322252",-0.972904756619896,1,"Age-Young"
"cg15437741",-0.0594327909051564,1,"Age-Young"
"cg18465694",0.082370317215445,1,"Age-Young"
"cg14359680",-1.24409015730046,1,"Age-Young"
"cg18919720",-0.321389487410882,1,"Age-Young"
"cg24714905",-0.1575157051732,1,"Age-Young"
"cg17352276",-1.57794789882578,1,"Age-Young"
"cg04955573",-0.684989661485146,1,"Age-Young"
"cg08597832",-0.168484406212262,1,"Age-Young"
"cg17484671",-0.388085966249943,1,"Age-Young"
"cg02544002",-0.426710475513659,1,"Age-Young"
"cg07628580",-0.317651970988351,1,"Age-Young"
"cg01040749",-0.0753885789908106,1,"Age-Young"
"cg02047547",0.0971291451325335,1,"Age-Young"
"cg08647039",-0.0302300700341943,1,"Age-Young"
"cg23757461",-0.0985788025935757,1,"Age-Young"
"cg19008597",0.735435536577239,1,"Age-Young"
"cg03520802",-0.0415649762434187,1,"Age-Young"
"cg08133584",0.620899447758669,1,"Age-Young"
"cg24568150",0.508151166721225,1,"Age-Young"
"cg04015433",-0.0960854542950363,1,"Age-Young"
"cg11997536",-0.0883391193509217,1,"Age-Young"
"cg02184226",0.441606557949434,1,"Age-Young"
"cg06682445",0.827445245428365,1,"Age-Young"
"cg25440893",-0.0427190978339844,1,"Age-Young"
"cg14909198",-0.464665523537023,1,"Age-Young"
"cg07126783",0.23765975647537,1,"Age-Young"
"cg05532414",-0.734844172760402,1,"Age-Young"
"cg05576949",0.406567209182611,1,"Age-Young"
"cg09092525",-0.37202474187253,1,"Age-Young"
"cg09792189",-0.955493482559713,1,"Age-Young"
"cg04673446",-0.638891434252793,1,"Age-Young"
"cg10382206",0.31703342891452,1,"Age-Young"
"cg00610692",-0.108329041130136,1,"Age-Young"
"cg01968525",0.0246058239555256,1,"Age-Young"
"cg25838968",0.208577250953093,1,"Age-Young"
"cg02411995",-1.00983400587295,1,"Age-Young"
"cg01004762",1.51208646052741,1,"Age-Young"
"cg15769343",-0.512050529105802,1,"Age-Young"
"cg26647303",0.889097265925718,1,"Age-Young"
"cg18750087",-0.549384371406426,1,"Age-Young"
"cg08120226",-1.1045005536636,1,"Age-Young"
"cg19295068",-0.685840782167776,1,"Age-Young"
"cg02519879",0.343886346445118,1,"Age-Young"
"cg06865036",-1.00774395910437,1,"Age-Young"
"cg01450566",0.410756690839525,1,"Age-Young"
"cg13971484",-0.394616868187891,1,"Age-Young"
"cg02026637",-0.211112962098077,1,"Age-Young"
"cg00298324",-0.450037941276213,1,"Age-Young"
"cg19824710",-0.113431557532506,1,"Age-Young"
"cg09449988",0.173659019639662,1,"Age-Young"
"cg13074055",-0.454150675079192,1,"Age-Young"
"cg13167816",-0.17099682963495,1,"Age-Young"
"cg26381878",-0.214235234808946,1,"Age-Young"
"cg24105685",0.217362808922565,1,"Age-Young"
"cg08129331",0.0695102020877119,1,"Age-Young"
"cg04709703",-0.013206944251828,1,"Age-Young"
"cg07726287",0.710411128789787,1,"Age-Young"
"cg04326337",-0.875320757995726,1,"Age-Young"
"cg16080125",0.0736027851384788,1,"Age-Young"
"cg21756476",-0.326154553888294,1,"Age-Young"
"cg09146459",-0.276046152428334,1,"Age-Young"
"cg04791080",-0.0932904704846219,1,"Age-Young"
"cg03900072",-0.0115837236828306,1,"Age-Young"
"cg19071976",0.513256127654727,1,"Age-Young"
"cg21484573",-0.159516510765415,1,"Age-Young"
"cg04305808",-0.251821683951164,1,"Age-Young"
"cg00317837",1.2239934463793,1,"Age-Young"
"cg22971191",0.513740222516985,1,"Age-Young"
"cg13693328",0.658264060928546,1,"Age-Young"
"cg19727396",0.185247148844671,1,"Age-Young"
"cg09197279",0.27672665439317,1,"Age-Young"
"cg21577598",0.0663779181164706,1,"Age-Young"
"cg19084362",0.104353519112236,1,"Age-Young"
"cg15043384",1.12709741202187,1,"Age-Young"
"cg07053699",-0.478799148126063,1,"Age-Young"
"cg05708512",0.754928545753022,1,"Age-Young"
"cg04003615",0.184902045814277,1,"Age-Young"
"cg09126090",-0.283393200419113,1,"Age-Young"
"cg13613180",0.441059599615308,1,"Age-Young"
"cg22900415",0.185041264745752,1,"Age-Young"
"cg09586924",-0.317713339484,1,"Age-Young"
"cg01300291",-0.0556919861547717,1,"Age-Young"
"cg11525409",-0.120297026663406,1,"Age-Young"
"cg09084200",-0.310867349020324,1,"Age-Young"
"cg13389502",-0.830412057823161,1,"Age-Young"
"cg06034548",0.102790447328398,1,"Age-Young"
"cg25001190",-0.45169981219319,1,"Age-Young"
"cg11808633",-1.49470803520311,1,"Age-Young"
"cg00638574",-1.68170950571397,1,"Age-Young"
"cg23511909",-0.224619033457296,1,"Age-Young"
"cg00701064",-0.133323529870345,1,"Age-Young"
"cg04322363",-0.23208181678907,1,"Age-Young"
"cg08493959",-0.535751663238705,1,"Age-Young"
"cg10065736",0.698432799739228,1,"Age-Young"
"cg01268022",0.372357431783335,1,"Age-Young"
"cg10373147",0.495042737460908,1,"Age-Young"
"cg06379214",-0.0275323960612727,1,"Age-Young"
"cg17865555",-0.311123789360042,1,"Age-Young"
"cg05812089",0.0661788706869248,1,"Age-Young"
"cg22545168",0.0938492371027415,1,"Age-Young"
"cg17961273",-0.475310293281665,1,"Age-Young"
"cg12655542",-0.233477705748382,1,"Age-Young"
"cg19656486",-0.14553356229709,1,"Age-Young"
"cg17804886",1.48617169527076,1,"Age-Young"
"cg02384859",0.338737718565644,1,"Age-Young"
"cg14185918",0.22890776689644,1,"Age-Young"
"cg00366037",0.482391384784524,1,"Age-Young"
"cg05827190",-0.370612545798132,1,"Age-Young"
"cg26050864",0.875573521014423,1,"Age-Young"
"cg25567054",-0.491853004083823,1,"Age-Young"
"cg14446575",0.887822520256977,1,"Age-Young"
"cg14178895",-0.211507869680609,1,"Age-Young"
"cg27294582",-0.0109341684470864,1,"Age-Young"
"cg10686758",-0.885770524953908,1,"Age-Young"
"cg10697491",0.212319003604057,1,"Age-Young"
"cg07472953",0.417271758346305,1,"Age-Young"
"cg12856965",0.100224712196007,1,"Age-Young"
"cg23553762",-0.368221867951519,1,"Age-Young"
"cg22374237",0.934134166212235,1,"Age-Young"
"cg04553307",0.209632834166971,1,"Age-Young"
"cg21658670",-0.355821772707573,1,"Age-Young"
"cg21411366",0.799826235329598,1,"Age-Young"
"cg18766900",0.143067913312536,1,"Age-Young"
"cg27042278",-0.538546959448722,1,"Age-Young"
"cg26467528",0.0559236092829957,1,"Age-Young"
"cg13661827",-0.698375704132509,1,"Age-Young"
"cg01591938",-0.0427814851405859,1,"Age-Young"
"cg12785694",0.500674605349518,1,"Age-Young"
"cg20675439",0.775385070781122,1,"Age-Young"
"cg03443762",0.078572341640298,1,"Age-Young"
"cg13781414",0.678220739050482,1,"Age-Young"
"cg16501028",-1.06678600566816,1,"Age-Young"
"cg24687805",0.099116711365793,1,"Age-Young"
"cg13612317",-0.636218243959831,1,"Age-Young"
"cg10880902",-0.321739903238419,1,"Age-Young"
"cg03725573",-0.0993281373063859,1,"Age-Young"
"cg10833037",0.395753634182703,1,"Age-Young"
"cg04697265",0.491085612174069,1,"Age-Young"
"cg23417171",-0.062396955443545,1,"Age-Young"
"cg13199963",0.37539443650905,1,"Age-Young"
"cg03318469",-0.674511144973733,1,"Age-Young"
"cg14612966",-0.0323932204243404,1,"Age-Young"
"cg13138552",0.584028759569418,1,"Age-Young"
"cg16019898",-0.304065240893669,1,"Age-Young"
"cg18190310",0.534082095809233,1,"Age-Young"
"cg08460812",1.1716469434577,1,"Age-Young"
"cg19755459",0.120060231221571,1,"Age-Young"
"cg26179590",0.175924775508671,1,"Age-Young"
"cg20380468",0.674659508951958,1,"Age-Young"
"cg14315198",0.289252432777779,1,"Age-Young"
"cg02488942",-0.0681386294202404,1,"Age-Young"
"cg21695395",0.446776903898562,1,"Age-Young"
"cg08884932",0.182972554656634,1,"Age-Young"
"cg17149103",0.0525707060283021,1,"Age-Young"
"cg23772226",-0.245756000919278,1,"Age-Young"
"cg14249348",-0.0744613956702817,1,"Age-Young"
"cg08275704",-0.246143285805317,1,"Age-Young"
"cg26729217",0.0708685436992044,1,"Age-Young"
"cg05780014",-0.543208046349404,1,"Age-Young"
"cg14341014",0.650491422663964,1,"Age-Young"
"cg17187521",-0.0895602391398183,1,"Age-Young"
"cg04748223",-0.572412128916908,1,"Age-Young"
"cg19381766",-0.0543509765063604,1,"Age-Young"
"cg02099194",0.338895012945814,1,"Age-Young"
"cg00931644",0.511443114404787,1,"Age-Young"
"cg09814231",0.479713048152615,1,"Age-Young"
"cg24009881",-0.698929862250446,1,"Age-Young"
"cg07101980",-0.408223166504339,1,"Age-Young"
"cg27212232",-0.596616689985924,1,"Age-Young"
"cg17778556",0.457917341253789,1,"Age-Young"
"cg19317226",0.256170646026493,1,"Age-Young"
"cg10750934",0.0880426547260629,1,"Age-Young"
"cg13590277",0.960956631190338,1,"Age-Young"
"cg17183174",-0.262165376126688,1,"Age-Young"
"cg14614643",-0.963107637705995,1,"Age-Young"
"cg23534216",-0.172087641108177,1,"Age-Young"
"cg02824029",0.480936281350218,1,"Age-Young"
"cg05291965",0.246740348310404,1,"Age-Young"
"cg23950157",-0.86018456653646,1,"Age-Young"
"cg25496417",-0.167636381496948,1,"Age-Young"
"cg08110692",0.210638721987374,1,"Age-Young"
"cg06031268",-0.664952046925095,1,"Age-Young"
"cg20909017",-0.212224818684198,1,"Age-Young"
"cg03797906",-0.0077855192593095,1,"Age-Young"
"cg09028383",0.153356830973961,1,"Age-Young"
"cg10042645",0.235232443871109,1,"Age-Young"
"cg02269978",-0.43415746935731,1,"Age-Young"
"cg06487082",0.148018261040305,1,"Age-Young"
"cg27567401",0.520168357376656,1,"Age-Young"
"cg06448705",0.180777797486729,1,"Age-Young"
"cg05850565",-0.274320903543169,1,"Age-Young"
"cg27045356",0.206850903333233,1,"Age-Young"
"cg22586569",0.30783523611573,1,"Age-Young"
"cg25740457",-0.383824847335116,1,"Age-Young"
"cg00010853",-0.883165809488703,1,"Age-Young"
"cg09912793",-0.262169397642585,1,"Age-Young"
"cg02050426",-0.612179685019759,1,"Age-Young"
"cg07992500",0.633000529231653,1,"Age-Young"
"cg04149978",-0.289056464832335,1,"Age-Young"
"cg07882302",0.0305490544494039,1,"Age-Young"
"cg13610659",0.074463357453285,1,"Age-Young"
"cg04999902",0.338663688740291,1,"Age-Young"
"cg04203508",0.369226648288679,1,"Age-Young"
"cg08158233",0.110362158449366,1,"Age-Young"
"cg01204911",0.0303005838646246,1,"Age-Young"
"cg24128316",1.13532942955951,1,"Age-Young"
"cg02692893",-0.18891246744985,1,"Age-Young"
"cg01937803",0.417733675547005,1,"Age-Young"
"cg25709146",-0.315204857168659,1,"Age-Young"
"cg14526039",-0.703274415024918,1,"Age-Young"
"cg10202113",-1.2956913414977,1,"Age-Young"
"cg03511957",-0.287439627696083,1,"Age-Young"
"cg17101703",-0.275114396107578,1,"Age-Young"
"cg04478015",0.327341399185803,1,"Age-Young"
"cg04650238",0.689150806289228,1,"Age-Young"
"cg13360866",-0.162560551343632,1,"Age-Young"
"cg13216022",0.688416896248635,1,"Age-Young"
"cg09258479",-0.251482979067171,1,"Age-Young"
"cg01723606",0.228623293041658,1,"Age-Young"
"cg13997435",-0.336802159990847,1,"Age-Young"
"cg26340740",-0.325543699090871,1,"Age-Young"
"cg15750303",0.311919230171385,1,"Age-Young"
"cg15719903",-0.325357609735487,1,"Age-Young"
"cg00254470",0.028414642794914,1,"Age-Young"
"cg05216814",-0.249225128302228,1,"Age-Young"
"cg21106695",0.325882291485924,1,"Age-Young"
"cg19885037",0.144558943291426,1,"Age-Young"
"cg24517501",0.354597680691315,1,"Age-Young"
"cg01820962",-0.2814290896093,1,"Age-Young"
"cg24679890",1.00571714284668,1,"Age-Young"
"cg10277912",-0.324843535778353,1,"Age-Young"
"cg20205477",0.896917183285888,1,"Age-Young"
"cg25614364",0.401574236871175,1,"Age-Young"
"cg11454936",0.315578225694448,1,"Age-Young"
"cg02210498",0.1146801485369,1,"Age-Young"
"cg17177006",-0.298252657868057,1,"Age-Young"
"cg18237330",-0.733834271130927,1,"Age-Young"
"cg04328762",-0.0292512854409404,1,"Age-Young"
"cg02617388",0.900956436689479,1,"Age-Young"
"cg17386710",0.175822571602847,1,"Age-Young"
"cg13790259",0.109672944103087,1,"Age-Young"
"cg25718604",0.235567350499944,1,"Age-Young"
"cg05049312",-0.254710649187883,1,"Age-Young"
"cg25253705",0.473061239857216,1,"Age-Young"
"cg23479742",-0.114337150594185,1,"Age-Young"
"cg04494800",0.0149675800708062,1,"Age-Young"
"cg10938393",-0.621493762101131,1,"Age-Young"
"cg23731595",0.604204245597071,1,"Age-Young"
"cg11702368",-0.10512332296674,1,"Age-Young"
"cg13601309",0.472679692892166,1,"Age-Young"
"cg06315149",0.304698748386288,1,"Age-Young"
"cg06377635",-0.309469419664206,1,"Age-Young"
"cg10072464",0.251852058563601,1,"Age-Young"
"cg13001878",-0.253651565204675,1,"Age-Young"
"cg15381304",-0.0136735124024388,1,"Age-Young"
"cg11900509",-0.0006503487957428,1,"Age-Young"
"cg17852326",0.389182787346043,1,"Age-Young"
"cg21220721",-0.135179398199742,1,"Age-Young"
"cg02893604",-0.170068037841076,1,"Age-Young"
"cg13935577",-0.304013784692162,1,"Age-Young"
"cg19877683",-0.456478850930727,1,"Age-Young"
"cg14360917",0.336866605928199,1,"Age-Young"
"cg13959831",-0.184432098886711,1,"Age-Young"
"cg21924447",0.0843730128733447,1,"Age-Young"
"cg19179572",0.173315613280193,1,"Age-Young"
"cg07033202",0.366708018184612,1,"Age-Young"
"cg04391048",0.441554639558762,1,"Age-Young"
"cg24358781",0.436136815327742,1,"Age-Young"
"cg10278102",0.627561069995128,1,"Age-Young"
"cg18987410",1.02351228043403,1,"Age-Young"
"cg13921251",-0.0218579188298891,1,"Age-Young"
"cg26814075",0.360222882558941,1,"Age-Young"
"cg10071824",-0.878069473219343,1,"Age-Young"
"cg21050234",-0.833371973262327,1,"Age-Young"
"cg14429847",-0.543277390883743,1,"Age-Young"
"cg15044270",-0.1746296042042,1,"Age-Young"
"cg27565899",-0.606436495125104,1,"Age-Young"
"cg01799671",0.0907989802910995,1,"Age-Young"
"cg14759482",-0.133559079597011,1,"Age-Young"
"cg03070187",-0.964020053366986,1,"Age-Young"
"cg23699918",-0.313479511746899,1,"Age-Young"
"cg11826475",-0.988678782388459,1,"Age-Young"
"cg04469731",-0.185333334657846,1,"Age-Young"
"cg00755751",0.200952048310397,1,"Age-Young"
"cg09753749",-0.436413898410351,1,"Age-Young"
"cg13208413",-0.40857988379617,1,"Age-Young"
"cg17450425",-0.389013910315483,1,"Age-Young"
"cg15410835",-0.333044658814332,1,"Age-Young"
"cg25477769",0.0161439749026562,1,"Age-Young"
"cg09862440",0.587005437781936,1,"Age-Young"
"cg06413842",0.243792486796953,1,"Age-Young"
"cg01730064",-0.653368281549925,1,"Age-Young"
